Molecular Weight,Rotatable Bond,logP,HBA,HBD,tPSA,Number of Atoms,Number of Bonds,Fold,Label,ID
366.048584304,4,2.138100000000001,4,1,83.55000000000001,25,27,2,0,Ligand_17400
423.2158064080001,8,3.2000400000000013,4,2,87.74000000000001,31,33,1,0,Ligand_17404
412.166807616,8,1.5538,6,1,102.01,28,29,4,0,Ligand_17405
446.23179082,5,4.660800000000004,6,1,76.58000000000001,33,37,1,0,Ligand_17407
320.094311372,6,1.8845,6,2,96.97,22,23,1,0,Ligand_17408
455.084453664,5,3.618400000000002,4,2,74.43,29,32,3,0,Ligand_17416
344.083077992,4,1.45592,4,1,83.55000000000001,24,26,5,0,Ligand_17419
325.082933672,3,1.2354000000000005,4,2,87.74000000000001,22,23,2,0,Ligand_17420
439.12898054,7,4.030920000000003,7,0,77.05,30,32,2,0,Ligand_17424
396.0816157480001,5,1.53072,7,2,118.35,27,29,2,0,Ligand_17425
308.10554475200007,4,2.0918,9,2,105.94,21,22,2,0,Ligand_17426
434.047733808,8,2.0471000000000004,5,2,93.73,27,28,4,0,Ligand_17427
350.104876056,6,1.4791399999999997,6,2,110.28,24,25,4,0,Ligand_17430
321.07832696,6,1.4672999999999998,5,2,97.39,22,23,3,0,Ligand_17431
410.126657056,5,4.502600000000004,5,0,72.64,31,35,1,0,Ligand_17432
384.111006992,2,3.9518200000000014,5,1,83.64,29,33,1,0,Ligand_17433
329.126322708,7,2.6496000000000004,4,2,84.86,24,25,4,0,Ligand_17434
307.0739102760001,6,0.9533199999999996,8,1,113.11,21,22,4,0,Ligand_17435
314.185509324,5,2.1919000000000004,7,2,89.19,23,25,4,0,Ligand_17436
369.1371792280001,6,2.905140000000001,9,2,111.73,26,28,2,0,Ligand_17437
342.04410564,6,2.230700000000001,5,1,77.52000000000001,22,23,3,0,Ligand_17441
325.082933672,3,1.2354000000000005,4,2,87.74000000000001,22,23,2,0,Ligand_17443
355.15320615200005,7,2.2122,6,1,93.35,26,27,4,0,Ligand_17444
424.10929274,5,4.655420000000003,6,1,98.5,30,33,1,0,Ligand_17445
420.11437812,3,4.936900000000004,5,1,89.27,30,34,1,0,Ligand_17446
332.07970686399995,2,3.042020000000001,4,1,87.57,25,28,1,0,Ligand_17447
375.088891644,4,0.0796000000000001,5,2,126.64,26,29,3,0,Ligand_17449
354.10158518000003,5,3.9319000000000015,4,2,80.57,26,28,1,0,Ligand_17450
305.1487894680001,8,0.5700999999999998,7,3,115.3,22,23,5,0,Ligand_17452
304.043024748,2,1.85082,6,1,76.36000000000001,21,23,3,0,Ligand_17455
404.10420736,4,1.731,6,1,94.17,28,31,3,0,Ligand_17456
466.134461932,8,1.7226000000000008,5,1,107.09999999999998,31,33,5,0,Ligand_17458
416.184840628,3,2.86252,6,2,85.13,31,34,5,0,Ligand_17459
305.0679523040001,2,1.7619199999999997,5,2,88.91,21,23,2,0,Ligand_17460
367.221954408,9,0.6672000000000005,8,3,114.17000000000002,26,27,5,0,Ligand_17461
376.099396752,3,2.8797000000000006,7,1,93.93,27,30,5,0,Ligand_17462
344.13722174,4,1.7854999999999996,5,2,93.73,25,27,2,0,Ligand_17463
341.11240396000005,3,0.1133199999999994,6,3,121.75,25,27,3,0,Ligand_17464
272.127325752,5,1.028099999999999,4,2,76.02,20,21,1,0,Ligand_17468
371.130362532,6,3.7425200000000025,5,0,76.30000000000001,26,28,1,0,Ligand_17470
328.09716849600005,1,0.4412799999999998,7,1,103.04,24,26,5,0,Ligand_17471
307.139287404,5,0.0049999999999996,10,1,125.19,22,24,2,0,Ligand_17472
429.135841836,5,1.3335999999999997,6,0,87.22999999999999,30,33,3,0,Ligand_17473
413.1142338,4,2.4923,5,1,81.16,29,32,3,0,Ligand_17474
345.11471246800005,5,1.7961000000000005,4,1,79.36999999999999,24,26,1,0,Ligand_17476
285.10347908800003,9,2.0,3,2,83.47,19,19,4,0,Ligand_17477
401.10454170800006,6,1.76432,6,1,101.61,28,30,1,0,Ligand_17481
302.0361278,5,3.320100000000001,6,1,89.36,21,23,2,0,Ligand_17484
434.1424044360001,6,0.8869000000000009,5,2,98.82,30,32,5,0,Ligand_17488
367.062676896,6,2.973480000000001,7,1,105.22,26,28,4,0,Ligand_17489
401.0867834680001,8,3.5420000000000016,6,2,80.32000000000001,27,29,2,0,Ligand_17492
321.16885621600005,6,0.0216000000000005,6,2,82.11,23,24,1,0,Ligand_17493
475.210721028,5,4.358880000000003,8,2,118.04,35,38,2,0,Ligand_17495
400.14230712000005,5,4.181520000000003,5,1,79.73,30,33,1,0,Ligand_17497
260.102173624,1,-0.8435999999999999,8,0,79.64,19,21,1,0,Ligand_17498
423.1034961520001,8,1.5481999999999996,9,2,105.68,28,30,3,0,Ligand_17499
204.089877624,0,1.35368,4,1,76.11000000000001,15,16,4,0,Ligand_17502
552.150111996,9,3.2233000000000027,7,2,131.15999999999997,38,41,1,0,Ligand_17503
371.116900896,5,3.331900000000002,5,1,76.07000000000001,27,29,5,0,Ligand_17504
305.067952304,2,0.5303999999999996,7,0,74.71000000000001,21,23,2,0,Ligand_17505
292.117154992,6,0.6414999999999997,7,2,112.5,21,22,2,0,Ligand_17506
416.000047908,6,2.2276000000000007,5,2,115.56,26,27,4,0,Ligand_17507
393.08169808800005,5,1.5398000000000005,6,2,115.72,26,28,5,0,Ligand_17508
261.11134134,3,0.485,4,3,111.35,19,20,2,0,Ligand_17510
428.07661062000005,5,1.6774999999999998,8,1,99.12,29,31,1,0,Ligand_17511
486.201553312,7,3.445340000000002,8,2,122.47,36,39,4,0,Ligand_17517
281.119797848,4,1.61932,4,2,74.85,19,20,3,0,Ligand_17519
322.098728056,8,1.6544999999999994,4,2,88.41,22,23,5,0,Ligand_17522
308.19607400800004,3,-1.8257999999999948,8,2,74.54,22,24,3,0,Ligand_17523
219.053157768,2,1.0007,3,1,74.68,16,17,2,0,Ligand_17524
361.120860468,6,0.6616999999999997,7,1,106.84,25,26,3,0,Ligand_17526
395.108581532,8,2.55994,9,1,106.96,26,27,2,0,Ligand_17529
402.136176184,8,2.5893000000000006,8,0,96.2,28,30,3,0,Ligand_17531
393.168856216,5,1.85762,5,1,78.95000000000002,29,32,4,0,Ligand_17533
361.1080858,8,3.613400000000001,3,2,75.63,25,26,4,0,Ligand_17537
330.121571676,4,0.9525999999999996,6,0,76.15,24,26,2,0,Ligand_17539
365.1124039600001,2,1.0361199999999997,8,1,111.87,27,30,1,0,Ligand_17540
293.1276601,5,1.6565,5,1,72.7,22,24,5,0,Ligand_17541
387.16818752,9,3.031640000000001,5,2,94.09,28,29,4,0,Ligand_17542
339.125277152,4,0.8637000000000004,6,0,73.54,23,25,1,0,Ligand_17546
365.148789468,7,2.7390800000000013,7,1,102.06,27,29,4,0,Ligand_17548
297.12123732800006,4,-0.8990000000000009,7,5,119.25,21,22,1,0,Ligand_17551
300.071467752,4,0.6625199999999999,6,1,89.18,19,20,1,0,Ligand_17552
360.087684704,6,3.244200000000002,3,3,95.5,25,26,3,0,Ligand_17554
362.104876056,6,1.5948,8,1,93.65,25,27,2,0,Ligand_17555
349.065379328,5,0.5114000000000001,6,0,89.98,22,23,3,0,Ligand_17558
284.090940244,4,1.3672999999999995,7,0,79.13000000000001,21,23,5,0,Ligand_17559
323.1052104040001,4,0.8454999999999997,7,0,90.21,22,24,5,0,Ligand_17562
407.0368347759999,3,2.970800000000001,5,0,76.82,25,27,4,0,Ligand_17564
337.11748934,4,2.0159199999999995,7,1,91.16,25,28,3,0,Ligand_17565
338.14778642399995,6,0.7610999999999997,7,1,86.33000000000001,24,25,1,0,Ligand_17566
397.2001563440001,8,2.860500000000001,6,2,101.15,29,31,3,0,Ligand_17568
311.163376912,4,2.8847000000000014,4,2,74.85,23,25,3,0,Ligand_17569
414.158642944,7,0.9507,10,0,103.85,29,32,3,0,Ligand_17570
331.13207678400005,5,3.110100000000002,4,1,75.00999999999999,25,27,5,0,Ligand_17571
361.163770836,8,2.089139999999999,7,1,91.68,26,27,1,0,Ligand_17572
367.13436252800005,7,2.358739999999999,6,1,82.45,26,27,3,0,Ligand_17573
329.173941596,7,2.634340000000001,5,1,73.22,24,25,1,0,Ligand_17575
251.090605896,1,-0.8755999999999999,7,1,86.23000000000002,18,19,2,0,Ligand_17577
423.092262772,5,1.2047999999999992,5,1,103.86,28,30,2,0,Ligand_17579
373.082933672,6,3.337200000000002,6,1,86.48,26,28,5,0,Ligand_17580
359.148120772,9,1.9447,6,2,110.64,26,27,2,0,Ligand_17581
400.07761575199993,4,2.37868,10,1,119.71,27,30,4,0,Ligand_17583
234.07529018,4,0.2140999999999995,7,0,79.13000000000001,17,18,5,0,Ligand_17585
438.203383152,7,2.1015,6,2,97.13,30,32,4,0,Ligand_17586
352.105921612,2,1.9842,5,0,83.97,26,29,3,0,Ligand_17587
276.122240372,6,0.6763999999999999,6,2,89.27,20,21,4,0,Ligand_17588
347.13036253200005,8,1.628799999999999,4,2,88.16,24,25,3,0,Ligand_17589
479.154863028,6,3.4903400000000024,5,2,112.65,32,34,3,0,Ligand_17590
263.138224784,6,1.2294999999999996,7,1,74.09,19,20,2,0,Ligand_17594
324.11100699199994,5,2.5167,5,1,81.42999999999999,24,26,5,0,Ligand_17595
329.060090052,7,1.9136999999999995,5,1,73.22,21,22,5,0,Ligand_17596
221.11642672,1,0.7544999999999995,5,1,77.98,16,17,4,0,Ligand_17598
376.145678248,7,2.2637,5,2,84.5,26,27,2,0,Ligand_17599
204.064725496,2,0.66892,5,1,80.9,15,16,1,0,Ligand_17600
326.090271548,3,1.35888,7,2,118.71,24,26,5,0,Ligand_17602
369.14886972,4,2.10352,3,2,78.51,27,29,2,0,Ligand_17607
461.140927216,6,4.337690000000004,6,1,76.56,33,36,2,0,Ligand_17610
468.146740868,5,2.402990000000001,7,2,119.65,33,36,3,0,Ligand_17611
425.140927216,6,3.1766900000000016,6,2,85.35,30,33,5,0,Ligand_17612
470.162390932,8,2.499000000000001,8,2,111.55000000000004,33,36,5,0,Ligand_17613
426.17256169199993,8,2.6298400000000006,6,1,84.30000000000001,30,32,5,0,Ligand_17614
448.1780409959999,6,1.3367400000000005,8,1,102.76000000000002,31,34,5,0,Ligand_17615
453.201218964,9,0.810500000000002,8,2,114.79,33,35,2,0,Ligand_17616
442.140782896,8,2.6938000000000004,6,2,102.32000000000002,31,33,2,0,Ligand_17617
429.178752204,8,3.5834000000000032,6,2,105.53,31,33,5,0,Ligand_17618
386.23179082,11,1.355900000000001,5,2,83.44,28,29,2,0,Ligand_17619
434.19540531199993,6,2.5730000000000004,6,2,102.32,32,35,2,0,Ligand_17623
463.1855689,6,0.8480000000000003,7,2,136.61999999999998,34,37,2,0,Ligand_17624
505.2689046,10,2.8949000000000025,7,2,105.56000000000004,37,40,2,0,Ligand_17625
409.152537456,7,1.8643,6,0,89.97999999999999,30,34,1,0,Ligand_17628
429.2627566,9,2.6515000000000004,4,2,87.74000000000001,31,33,5,0,Ligand_17630
533.1766610919999,9,2.20222,9,1,113.84,36,39,5,0,Ligand_17631
517.1453609639999,5,1.1361199999999996,9,0,105.05,35,39,5,0,Ligand_17632
520.1086411079999,6,0.74352,10,1,129.06,35,39,5,0,Ligand_17633
497.2130465999999,10,2.03512,8,1,104.61,33,35,5,0,Ligand_17634
456.113726488,6,0.4762199999999998,9,1,127.67,30,32,5,0,Ligand_17635
379.03935460800005,5,2.987120000000001,6,1,102.16,25,27,5,0,Ligand_17637
440.242355504,10,3.130600000000001,5,3,94.14,32,34,2,0,Ligand_17638
482.0765090720001,6,2.9924000000000017,4,3,84.91000000000001,30,32,2,0,Ligand_17639
320.04669248399995,4,0.7404999999999999,5,1,96.69,22,24,1,0,Ligand_17640
368.08644912,9,2.1316,5,2,84.5,24,25,3,0,Ligand_17643
452.040540252,6,3.2353000000000023,4,1,75.71000000000001,27,29,3,0,Ligand_17644
436.1668076159999,5,2.7971200000000014,6,1,98.08,30,33,4,0,Ligand_17646
409.203527472,9,3.2984000000000018,6,2,97.39,28,29,4,0,Ligand_17647
340.236207504,8,2.022899999999999,4,2,84.5,24,24,4,0,Ligand_17649
437.2348276,9,2.3499000000000008,4,3,118.36,30,31,4,0,Ligand_17650
386.075884436,6,3.787320000000002,4,2,75.27000000000001,26,28,5,0,Ligand_17651
402.070799056,7,4.199900000000002,5,2,84.5,27,29,3,0,Ligand_17652
451.2107210279999,6,3.0096000000000016,7,0,73.24000000000001,33,36,4,0,Ligand_17653
429.26275659999993,8,3.136400000000002,6,1,72.80000000000001,31,33,4,0,Ligand_17654
458.097013804,8,3.561700000000001,7,1,98.5,31,34,1,0,Ligand_17657
472.1126638679999,8,3.8701200000000022,7,1,98.5,32,35,1,0,Ligand_17658
382.152871804,6,3.233100000000002,5,2,93.73,28,30,3,0,Ligand_17659
374.184171932,5,2.2194,5,1,84.94000000000001,27,29,3,0,Ligand_17660
354.157957184,6,3.4551000000000016,4,2,76.66000000000001,26,28,3,0,Ligand_17661
462.247834808,12,1.105900000000002,8,2,114.89,33,35,2,0,Ligand_17662
409.163770836,8,2.1636999999999995,6,2,98.66,30,32,4,0,Ligand_17663
413.195070964,7,1.3095,6,1,97.71,30,32,5,0,Ligand_17664
413.195070964,7,1.3095,6,1,97.71,30,32,5,0,Ligand_17665
208.059640116,1,-0.4873800000000001,6,1,89.35,15,16,2,0,Ligand_17666
519.284554664,10,3.389820000000002,7,2,96.03,38,41,4,0,Ligand_17668
386.052562148,7,3.0208000000000013,4,2,75.27,24,25,2,0,Ligand_17670
394.102099184,6,2.4738000000000007,5,1,75.71000000000001,26,28,3,0,Ligand_17671
392.1284686240001,4,3.530820000000002,6,1,82.06,29,32,3,0,Ligand_17673
404.14845512,5,3.4003200000000016,7,1,91.29,30,33,3,0,Ligand_17674
380.128468624,5,4.187640000000003,6,1,86.09,28,31,4,0,Ligand_17676
330.067427928,5,3.672600000000002,6,1,73.59,23,25,3,0,Ligand_17677
437.104541708,6,2.869800000000001,8,1,91.56,31,34,5,0,Ligand_17681
477.11068970800005,7,1.5803999999999996,10,1,120.61,34,38,1,0,Ligand_17682
364.12052612,7,1.7909,8,1,85.81,25,27,2,0,Ligand_17683
368.070989084,5,2.35402,7,1,76.58,24,26,2,0,Ligand_17684
410.184171932,7,2.6961000000000013,5,1,77.10000000000001,30,33,3,0,Ligand_17687
465.145533928,9,3.944600000000003,6,1,86.24,33,36,1,0,Ligand_17689
454.2216200599999,11,2.1576000000000004,7,2,115.34,33,35,1,0,Ligand_17690
380.14059286800006,5,2.639540000000001,7,0,87.49000000000001,26,27,5,0,Ligand_17691
422.133399312,8,3.1578000000000017,5,2,84.5,28,30,3,0,Ligand_17693
324.11437812,7,1.4085999999999996,4,2,88.25999999999999,22,23,5,0,Ligand_17695
400.145678248,6,2.982960000000001,4,2,88.25999999999999,28,30,5,0,Ligand_17696
446.0541034360001,6,3.4651000000000014,9,1,86.10999999999999,29,32,1,0,Ligand_17697
377.140927216,7,3.294800000000002,7,1,86.48,26,28,2,0,Ligand_17702
471.1560986119999,6,4.0077000000000025,7,2,102.68,33,38,1,0,Ligand_17705
431.115106392,9,2.3808000000000007,8,1,120.62,30,32,3,0,Ligand_17706
374.093642676,6,3.034200000000001,6,2,97.64,26,28,3,0,Ligand_17707
396.1797552480001,4,1.9744999999999997,7,1,77.72999999999999,29,32,1,0,Ligand_17709
358.07203464,5,3.505600000000002,5,2,80.57000000000001,25,27,2,0,Ligand_17710
334.062342548,4,2.23892,5,2,101.4,23,25,2,0,Ligand_17713
421.076612708,7,2.662100000000001,6,2,116.14,28,30,2,0,Ligand_17718
390.136176184,8,2.1591,7,2,106.35,27,29,2,0,Ligand_17719
398.061567272,6,2.5066000000000006,6,1,88.33,26,28,2,0,Ligand_17720
452.05214546,8,3.339700000000001,6,2,97.12,30,32,2,0,Ligand_17721
508.098346704,11,3.260300000000001,8,2,115.58,34,36,2,0,Ligand_17722
368.061296992,6,1.0119999999999998,8,1,97.56,24,26,2,0,Ligand_17723
400.0663823719999,6,2.7425000000000006,7,1,88.33,27,30,2,0,Ligand_17724
418.040561548,7,2.520600000000001,9,2,115.58,28,31,2,0,Ligand_17725
402.082032436,9,2.512100000000001,7,2,97.12,27,29,2,0,Ligand_17726
379.029662516,7,2.7330000000000005,9,1,107.46,25,27,2,0,Ligand_17727
402.099790676,9,2.722100000000001,8,2,119.49,28,30,2,0,Ligand_17728
432.1103553599999,10,2.0182999999999995,9,2,128.72,30,32,2,0,Ligand_17729
444.171892996,7,2.888820000000001,5,1,92.78,31,33,1,0,Ligand_17731
405.168856216,6,1.6885999999999992,5,1,80.76,30,34,4,0,Ligand_17734
291.074287136,5,0.6889999999999994,5,1,100.98,21,22,3,0,Ligand_17735
407.1514919,6,2.729540000000001,6,1,101.74,28,30,5,0,Ligand_17738
422.162390932,6,2.0831399999999998,6,2,113.62000000000002,29,31,5,0,Ligand_17739
426.21547206,11,3.0587000000000018,5,1,77.10000000000001,31,33,2,0,Ligand_17740
503.209006776,12,2.4202999999999992,6,2,114.04,35,37,4,0,Ligand_17741
443.19573966,5,1.8749,8,0,82.13,33,37,2,0,Ligand_17743
429.176066836,5,-1.5299999999999965,10,1,141.60000000000002,31,34,4,0,Ligand_17744
430.196467932,6,-0.3688999999999978,10,0,107.74,31,34,4,0,Ligand_17745
363.227039788,6,0.7021000000000011,8,0,74.28999999999999,26,28,2,0,Ligand_17746
426.23793882,7,-0.2136999999999973,9,1,88.53,31,34,4,0,Ligand_17747
355.09906240400005,5,3.050200000000001,5,2,80.2,25,27,1,0,Ligand_17748
500.10489312,9,1.5241199999999997,11,3,160.53999999999996,34,37,2,0,Ligand_17750
472.178040996,8,3.1965600000000016,7,1,102.76,33,35,5,0,Ligand_17751
428.151826248,8,2.5468400000000004,5,2,104.39,30,32,5,0,Ligand_17752
443.1514919,7,3.750880000000003,6,1,101.74,31,33,5,0,Ligand_17753
488.2457266319999,7,2.4208000000000007,6,1,91.72,34,37,5,0,Ligand_17754
431.187877408,3,2.7293000000000003,5,0,79.69,30,33,5,0,Ligand_17755
515.172621268,8,1.5490999999999997,8,1,116.17,36,39,5,0,Ligand_17756
454.167476312,5,2.4282000000000004,6,1,101.37,32,35,5,0,Ligand_17757
487.1332549920001,5,3.542500000000002,5,1,88.48000000000002,33,36,5,0,Ligand_17758
459.219177536,5,3.6486000000000023,5,1,88.48,32,35,5,0,Ligand_17759
419.1514919,4,1.2783000000000004,6,0,88.92,29,32,5,0,Ligand_17760
520.2719413799999,11,2.3861000000000017,7,1,100.95,36,38,5,0,Ligand_17761
488.245726632,10,2.823800000000001,6,1,91.71999999999998,34,36,5,0,Ligand_17762
447.182792028,8,2.128399999999999,6,1,97.71,31,33,5,0,Ligand_17763
348.11437812,6,2.15184,5,1,89.27,24,26,2,0,Ligand_17764
405.172227344,6,2.03734,6,0,83.72000000000001,28,30,2,0,Ligand_17765
414.124942804,7,3.5205400000000022,6,1,98.5,29,31,2,0,Ligand_17766
419.187877408,8,2.473740000000001,6,1,92.51,29,31,2,0,Ligand_17767
448.214426504,9,1.6269400000000005,7,1,95.75,31,33,2,0,Ligand_17768
461.2348276,9,3.6424400000000015,6,1,92.51,32,34,2,0,Ligand_17769
465.209755724,10,3.4747200000000014,6,1,92.51,32,34,2,0,Ligand_17770
425.162056584,7,0.7393000000000007,6,1,105.25,29,31,1,0,Ligand_17772
337.142641468,5,2.742320000000001,5,1,73.22,25,27,1,0,Ligand_17773
353.1487894680001,5,2.09904,7,1,98.48,26,28,3,0,Ligand_17775
369.180089596,6,2.638060000000001,7,1,90.64,27,29,2,0,Ligand_17777
467.253254536,10,3.5800600000000022,8,1,107.71,34,36,2,0,Ligand_17778
457.167141964,6,2.2796000000000003,6,1,101.62,32,35,5,0,Ligand_17779
460.1668076159999,10,3.4445000000000023,5,1,104.22,32,34,1,0,Ligand_17780
392.10891588,9,2.0411,9,1,86.86,26,28,3,0,Ligand_17781
474.157305552,8,-0.1211999999999999,8,1,121.92000000000002,33,35,1,0,Ligand_17782
458.162390932,7,0.5250200000000007,7,1,110.48000000000002,32,34,4,0,Ligand_17783
376.072907232,5,2.109,7,1,107.61,26,28,5,0,Ligand_17784
392.061296992,5,1.4109,10,0,96.08,26,28,1,0,Ligand_17787
370.164105184,5,0.8995199999999999,7,1,89.6,27,30,5,0,Ligand_17788
370.200490692,8,2.29922,6,1,80.37,27,29,5,0,Ligand_17789
503.205635648,10,4.468700000000005,6,1,97.41,37,40,4,0,Ligand_17792
521.196213836,10,4.260200000000004,6,1,97.41,38,41,4,0,Ligand_17793
409.167141964,6,1.7906999999999995,6,0,92.83,28,30,1,0,Ligand_17796
484.1780409960001,4,1.881,7,0,96.07,34,38,4,0,Ligand_17797
311.126991404,5,1.8996,5,1,72.81,23,25,3,0,Ligand_17798
341.13755608800005,6,1.9082,6,1,82.03999999999999,25,27,3,0,Ligand_17801
430.119857424,7,2.3402000000000003,6,2,110.8,30,32,5,0,Ligand_17802
347.07851698799993,5,1.2527999999999997,8,0,91.9,24,26,2,0,Ligand_17804
390.144038436,5,1.9329199999999995,8,1,103.92999999999998,29,32,5,0,Ligand_17805
368.103316496,5,1.0256999999999994,8,1,107.84,27,30,2,0,Ligand_17806
373.0554833400001,7,3.0618000000000016,8,0,74.08,25,27,5,0,Ligand_17807
356.17360724799994,5,2.4225400000000006,6,1,75.71000000000001,26,28,5,0,Ligand_17808
396.089225992,6,3.137700000000001,8,1,98.73000000000002,28,31,5,0,Ligand_17811
415.102433532,3,3.236040000000001,6,2,87.63,28,31,1,0,Ligand_17812
429.118083596,5,2.647820000000001,6,2,87.63,29,32,1,0,Ligand_17813
458.2430242,6,2.09782,7,1,79.16,34,38,2,0,Ligand_17814
406.124132192,5,3.2992000000000017,5,1,76.88,30,33,4,0,Ligand_17815
462.19369106,8,2.241019999999999,7,1,104.98,32,34,1,0,Ligand_17816
447.110021012,8,1.6152999999999995,8,2,136.71,31,33,5,0,Ligand_17817
403.120191772,6,2.05544,6,2,110.41000000000004,28,30,5,0,Ligand_17818
522.287591444,13,2.8510000000000018,6,1,99.26,36,38,1,0,Ligand_17819
542.256291316,11,2.8610000000000007,6,1,99.26,38,41,1,0,Ligand_17821
510.251205936,13,1.4513000000000018,7,1,108.49,35,37,1,0,Ligand_17822
536.303241508,12,3.097000000000002,6,1,99.26,37,39,1,0,Ligand_17823
439.177706648,7,0.8412000000000011,6,1,105.25,30,32,1,0,Ligand_17825
363.080825496,4,3.3413200000000014,4,2,74.85,24,26,1,0,Ligand_17826
427.16626937199993,6,4.279000000000004,5,2,84.22,30,34,1,0,Ligand_17827
391.20082504,8,4.037920000000002,7,1,73.57000000000001,29,32,5,0,Ligand_17829
467.187877408,8,3.6445000000000025,5,2,97.39,33,36,3,0,Ligand_17830
377.23145647199993,7,1.3484000000000005,7,1,78.95,27,29,2,0,Ligand_17831
384.168521868,7,2.46072,5,2,85.89000000000001,28,30,4,0,Ligand_17833
490.123228552,5,2.28184,6,0,101.06,33,36,5,0,Ligand_17835
480.082506612,5,1.8041,6,0,101.06,32,35,5,0,Ligand_17837
373.098393708,6,2.4179000000000004,5,0,72.91,26,28,2,0,Ligand_17839
403.1089583919999,6,2.669900000000001,6,0,82.14,28,30,5,0,Ligand_17840
402.124942804,6,2.6633000000000004,5,1,84.94000000000001,28,30,5,0,Ligand_17842
377.1487894680001,5,1.67762,7,1,90.52,28,31,3,0,Ligand_17843
442.249252452,8,1.6306200000000004,7,1,74.88,32,35,4,0,Ligand_17844
298.086603812,3,3.519700000000001,4,2,80.05,22,24,5,0,Ligand_17845
436.21105537599993,9,3.6884000000000015,7,1,90.77,32,35,3,0,Ligand_17846
348.12561150000005,5,1.8517,6,1,88.18,24,26,2,0,Ligand_17847
386.042870056,4,2.2880200000000004,7,0,84.40999999999998,24,26,3,0,Ligand_17851
416.05343474,6,2.2787200000000007,8,1,102.43,26,28,3,0,Ligand_17852
444.08473486800006,6,2.429120000000001,8,1,104.64,28,30,3,0,Ligand_17853
457.1163693440001,7,2.6099200000000016,8,0,87.64999999999998,29,31,3,0,Ligand_17854
402.0741701839999,8,3.289920000000002,7,1,93.2,25,26,3,0,Ligand_17855
468.0959682480001,10,3.166720000000001,9,1,111.02,30,32,3,0,Ligand_17856
375.158291532,3,3.5778000000000025,5,1,81.06,28,31,5,0,Ligand_17857
407.18450628,7,2.654000000000001,6,2,91.65,30,33,5,0,Ligand_17858
473.242689852,7,2.46474,7,1,81.39000000000001,35,39,5,0,Ligand_17861
397.157245976,4,2.5532200000000005,7,1,79.60000000000001,28,31,2,0,Ligand_17862
485.209675472,9,2.83212,9,1,98.06,34,37,2,0,Ligand_17863
399.227039788,6,2.319819999999999,7,1,84.78,29,32,2,0,Ligand_17864
392.184840628,8,3.159900000000002,6,1,81.53999999999999,29,32,4,0,Ligand_17865
453.26275659999993,8,3.774600000000003,6,2,87.74000000000001,33,36,5,0,Ligand_17867
441.24277010399993,7,3.192700000000002,5,2,78.51,32,35,1,0,Ligand_17868
377.1157750880001,6,1.2368399999999995,8,1,107.71,26,28,2,0,Ligand_17869
384.11437812,8,4.5881000000000025,6,2,80.67999999999999,27,29,5,0,Ligand_17875
448.145678248,7,5.043020000000006,5,1,79.73,32,35,5,0,Ligand_17876
357.14370408800005,6,1.06222,8,2,110.61,26,28,2,0,Ligand_17878
288.08585486399994,3,0.7015199999999999,7,1,102.49,21,23,2,0,Ligand_17879
406.211724072,4,2.881400000000001,5,2,82.5,30,33,3,0,Ligand_17880
412.258674264,4,2.6916,5,2,82.5,30,33,3,0,Ligand_17881
451.221954408,7,2.2635,7,1,88.93,33,36,3,0,Ligand_17882
444.171892996,5,2.750220000000001,5,0,76.15,31,34,3,0,Ligand_17885
427.008905776,6,2.636800000000001,5,0,76.82,25,27,2,0,Ligand_17887
391.1453439,7,3.143900000000002,5,0,76.82,27,29,2,0,Ligand_17888
464.049208084,8,3.4752,8,2,126.83,30,32,3,0,Ligand_17890
354.169190564,7,2.8774000000000006,5,2,89.16,26,28,2,0,Ligand_17896
333.058340464,5,2.3542000000000005,5,1,85.09,23,25,4,0,Ligand_17900
345.07832696,6,2.2237,6,1,94.32,24,26,4,0,Ligand_17901
453.099456328,5,3.759360000000002,7,2,131.51,32,35,1,0,Ligand_17903
329.1739415960001,7,3.1267000000000014,5,1,77.25,24,26,3,0,Ligand_17905
343.1895916600001,7,3.5168000000000026,5,1,77.25,25,27,3,0,Ligand_17906
410.159019804,9,2.8141000000000007,7,2,129.57,30,32,2,0,Ligand_17908
275.05738762,2,1.5247199999999996,5,1,76.46000000000001,19,21,4,0,Ligand_17910
353.1124039600001,6,1.4663999999999997,8,1,108.23,26,28,1,0,Ligand_17918
394.121194816,4,2.02964,8,1,98.46,28,31,4,0,Ligand_17920
317.056718924,4,3.474000000000002,5,1,81.16000000000001,22,24,3,0,Ligand_17923
259.08693816,2,1.42272,6,1,76.72,19,21,4,0,Ligand_17926
321.114712468,5,3.1790200000000013,6,1,81.16,22,24,5,0,Ligand_17930
354.078661308,6,3.0650000000000013,7,1,97.98,25,27,1,0,Ligand_17931
325.15387484800004,1,1.58194,6,1,75.92000000000002,24,27,2,0,Ligand_17935
369.180089596,5,0.9533999999999998,8,0,74.29,27,30,5,0,Ligand_17936
259.106924656,2,0.1346999999999998,6,0,73.14,19,21,3,0,Ligand_17937
449.1605152959999,8,4.173400000000003,5,2,105.84,31,33,2,0,Ligand_17939
348.15862588,2,2.24072,4,2,73.8,26,29,2,0,Ligand_17941
418.211724072,4,3.9468200000000015,8,1,100.33,31,34,4,0,Ligand_17942
282.111675688,3,2.57744,4,2,83.8,21,23,1,0,Ligand_17943
347.057591516,3,1.4871,5,2,112.21,24,26,4,0,Ligand_17948
