ID,Label,Pred
Ligand_4047,0,0.004110610681646198
Ligand_4064,0,0.004099981457966262
Ligand_4088,0,0.004116755954784596
Ligand_4093,0,0.0040994971750909544
Ligand_4094,0,0.004198870412205536
Ligand_4109,0,0.004106986746517017
Ligand_4120,0,0.004100375871149513
Ligand_4132,0,0.004099513968633784
Ligand_4153,0,0.004103919074740744
Ligand_4163,0,0.0041329692433466425
Ligand_4177,0,0.004100086652825083
Ligand_4187,0,0.00425120278101569
Ligand_4189,0,0.004118688833327437
Ligand_4207,0,0.004099197956013454
Ligand_4214,0,0.0043336632804483735
Ligand_4216,0,0.004105199782147014
Ligand_4223,0,0.004172165812198076
Ligand_4229,0,0.004249208189077604
Ligand_4233,0,0.004100199353067653
Ligand_4237,0,0.004102249143442508
Ligand_4276,0,0.004927292526123588
Ligand_4295,0,0.004099355069216904
Ligand_4302,0,0.004271952500375965
Ligand_4303,0,0.004103860358184695
Ligand_4312,0,0.004101834245532451
Ligand_4314,0,0.0040999265044691525
Ligand_4340,0,0.004118428080239872
Ligand_4349,0,0.0041026625082036935
Ligand_4363,0,0.004099899361140668
Ligand_4364,0,0.005020573299284458
Ligand_4381,0,0.004151544213245789
Ligand_4385,0,0.00410807683750425
Ligand_4386,0,0.0041195182696457874
Ligand_4402,0,0.004106294018446022
Ligand_4407,0,0.004101420372244697
Ligand_4412,0,0.0041068163842167965
Ligand_4415,0,0.004102120701305635
Ligand_4446,0,0.004284494327415545
Ligand_4474,0,0.004099687758330058
Ligand_4479,0,0.00409961182738849
Ligand_4493,0,0.004101958903892246
Ligand_4518,0,0.004114491163716275
Ligand_4544,0,0.004102080846756765
Ligand_4551,0,0.0041313470338057035
Ligand_4554,0,0.004110528108347535
Ligand_4586,0,0.00409934827801817
Ligand_4590,0,0.004110082051093602
Ligand_4608,0,0.004099483443238248
Ligand_4620,0,0.004099312180123758
Ligand_4624,0,0.004099754202929196
Ligand_4633,0,0.004108052315796436
Ligand_4634,0,0.004105623119967762
Ligand_4674,0,0.004099189176940679
Ligand_4701,0,0.004107779366534845
Ligand_4712,0,0.004099550892634448
Ligand_4721,0,0.00409969177866382
Ligand_4725,0,0.004140208358333642
Ligand_4731,0,0.004113496822355081
Ligand_4742,0,0.004148316000627153
Ligand_4749,0,0.004101154568984848
Ligand_4750,0,0.004121444125856565
Ligand_4757,0,0.004176464151662748
Ligand_4759,0,0.004099207292440022
Ligand_4762,0,0.004099690121526661
Ligand_4766,0,0.004099588311239553
Ligand_4767,0,0.004099178102206019
Ligand_4768,0,0.004099168490586708
Ligand_4778,0,0.00410736588483667
Ligand_4811,0,0.004177683879677679
Ligand_4813,0,0.004110528882395937
Ligand_4815,0,0.0041148127719204735
Ligand_4824,0,0.00425107445442744
Ligand_4833,0,0.004101705303281736
Ligand_4838,0,0.00409923560669923
Ligand_4843,0,0.004099518792904358
Ligand_4857,0,0.004105512301881384
Ligand_4873,0,0.004107553641029728
Ligand_4876,0,0.004112546030584781
Ligand_4879,0,0.004113939197241307
Ligand_4893,0,0.004107819561459476
Ligand_4904,0,0.004120766093915306
Ligand_4905,0,0.004129879487683498
Ligand_4914,0,0.00419331750877573
Ligand_4915,0,0.004107391724029631
Ligand_4934,0,0.004099906739225666
Ligand_4935,0,0.004100908951132846
Ligand_4937,0,0.004102107930362685
Ligand_4938,0,0.004100229717464167
Ligand_4939,0,0.004100229841569054
Ligand_4940,0,0.004100441502721012
Ligand_4941,0,0.004099455765156809
Ligand_4942,0,0.0041016521593566415
Ligand_4953,0,0.0041007431190984295
Ligand_4966,0,0.004101075473857041
Ligand_4969,0,0.004107417571689668
Ligand_4981,0,0.004100231735503769
Ligand_4985,0,0.004102282914723165
Ligand_4997,0,0.004155190976873456
Ligand_5006,0,0.004104592741070085
Ligand_5008,0,0.004237649853097507
Ligand_5047,0,0.004099288481214282
Ligand_5059,0,0.00410153116684473
Ligand_5073,0,0.004118542801887357
Ligand_5074,0,0.004129823510144485
Ligand_5081,0,0.004105318393105427
Ligand_5083,0,0.004401497132155202
Ligand_5086,0,0.0041005736681050875
Ligand_5087,0,0.004099851022405082
Ligand_5092,0,0.004117384656745937
Ligand_5102,0,0.004100924088340868
Ligand_5108,0,0.0040993995044268225
Ligand_5109,0,0.004099387897448665
Ligand_5113,0,0.004099338166263398
Ligand_5114,0,0.004099362680129552
Ligand_5117,0,0.00410002260704406
Ligand_5118,0,0.004100220661665817
Ligand_5119,0,0.004100315363207674
Ligand_5127,0,0.004099218067654645
Ligand_5157,0,0.004118154775144855
Ligand_5179,0,0.004102190846345739
Ligand_5200,0,0.0041005231411093725
Ligand_5203,0,0.0041001109199410544
Ligand_5215,0,0.0041022448781665
Ligand_5223,0,0.004108443331118333
Ligand_5226,0,0.004106219080624178
Ligand_5234,0,0.004132472165352329
Ligand_5235,0,0.0042190611823905875
Ligand_5236,0,0.004099336222036856
Ligand_5249,0,0.004099503914050564
Ligand_5265,0,0.004100250782282382
Ligand_5266,0,0.004103412272032623
Ligand_5267,0,0.004100250917563006
Ligand_5268,0,0.004099339848635914
Ligand_5269,0,0.004099846441025956
Ligand_5270,0,0.004100527130713278
Ligand_5273,0,0.004099518684757308
Ligand_5278,0,0.004102814892187903
Ligand_5280,0,0.004099835335633576
Ligand_5283,0,0.0040998221423247045
Ligand_5287,0,0.004112251983187398
Ligand_5295,0,0.004106136272419731
Ligand_5299,0,0.004104932602177395
Ligand_5321,0,0.004102383579912828
Ligand_5322,0,0.00410199442407735
Ligand_5323,0,0.004099189893604408
Ligand_5324,0,0.004155321040927267
Ligand_5328,0,0.0040996844352843885
Ligand_5331,0,0.004099670517389449
Ligand_5333,0,0.004100222352687889
Ligand_5334,0,0.004103050790489379
Ligand_5335,0,0.004099602687313581
Ligand_5336,0,0.004100024499930598
Ligand_5361,0,0.00410541199819242
Ligand_5362,0,0.00415064639636038
Ligand_5373,0,0.004099223338378671
Ligand_5374,0,0.004110264714170347
Ligand_5376,0,0.004099746170132167
Ligand_5377,0,0.00410059071655492
Ligand_5386,0,0.00411176966008636
Ligand_5402,0,0.004101855879462877
Ligand_5405,0,0.004204479596843929
Ligand_5406,0,0.004116079308885977
Ligand_5408,0,0.004103342875952256
Ligand_5427,0,0.004100415681557231
Ligand_5430,0,0.0041220234523771755
Ligand_5434,0,0.004179142751541881
Ligand_5436,0,0.005218409893795275
Ligand_5451,0,0.004100702227434434
Ligand_5452,0,0.004101400805766452
Ligand_5453,0,0.004101624070340053
Ligand_5454,0,0.004104537416618653
Ligand_5455,0,0.0041044989101918315
Ligand_5456,0,0.0040995028212380555
